session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,src_bytes,dst_bytes,traffic_volume,packet_rate,error_rate,syn_flag_count,session_count,attack_detected
2545,16911,udp,9,1383,1,67,5,Firefox,0,32091,2644,34735,152.2332383,0.30549390485016126,33,18,1
2546,5750,udp,7,1492,1,14,5,Chrome,0,23290,96751,120041,22.926888966942702,0.8349858968809595,24,5,1
2547,9314,icmp,4,631,1,57,4,Chrome,0,53802,95506,149308,9.669015476097998,0.217744331,23,7,0
2548,19458,icmp,4,342,1,3,4,Chrome,1,83071,33970,117041,7.078643018951344,0.21804714239693257,0,9,1
2549,4423,udp,9,1736,1,75,5,Firefox,0,22771,80017,102788,297.06974813402275,0.13381537380317055,15,3,0
2550,15823,udp,8,296,1,56,1,Chrome,0,48234,83064,131298,319.06003497223884,0.7663839651699226,43,31,0
2551,9064,icmp,1,701,0,90,0,Firefox,1,84288,97495,181783,239.6344266281642,0.12180060173468321,23,12,0
2552,594,icmp,9,286,1,70,3,Firefox,0,45129,99583,144712,223.47890239541115,0.739397014,18,15,0
2553,10882,udp,8,1449,1,59,2,Chrome,0,6102,15493,21595,204.41318681294138,0.7675821301753667,2,27,0
2554,554,tcp,7,337,1,90,5,Edge,0,64254,94581,158835,26.82306005813331,0.623104591,44,13,1
2555,13749,tcp,9,126,1,96,0,Safari,1,83265,21970,105235,492.5257263276486,0.5105013078288743,4,9,0
2556,8318,udp,2,1738,1,69,4,Safari,0,48657,59084,107741,393.1057296,0.094436938,47,4,0
2557,12623,icmp,6,1126,1,42,2,Firefox,1,60333,89491,149824,158.99226847454597,0.087109187,14,37,0
2558,3978,udp,7,23,1,86,4,Chrome,0,6288,3052,9340,413.46235493169394,0.7340383442245642,34,9,1
2559,6862,udp,5,1116,1,25,2,Firefox,0,77077,21867,98944,364.8374492928373,0.3266301912784684,22,2,0
2560,16325,udp,2,1192,1,75,3,Chrome,0,20258,62017,82275,267.27224863589714,0.48972298874656695,9,22,0
2561,12855,udp,0,344,1,97,2,Chrome,0,49608,66685,116293,250.3392665807318,0.5048274432259712,22,22,0
2562,18532,tcp,4,1849,0,48,4,Firefox,0,28513,12994,41507,450.5186288905666,0.038923542,28,27,0
2563,3478,icmp,0,1062,0,32,0,Safari,1,60466,58073,118539,231.5809546327419,0.704937834,16,12,0
2564,11754,tcp,5,1101,1,99,2,Safari,0,62507,81545,144052,68.20884676389316,0.15545432221195254,15,8,0
2565,18676,icmp,4,940,1,78,5,Edge,1,13876,11834,25710,184.1719162250893,0.6613588337779877,40,32,1
2566,6035,udp,4,1025,1,90,4,Safari,0,33112,94437,127549,134.10705002270174,0.9139143408938778,29,5,1
2567,9972,icmp,9,83,1,55,4,Chrome,1,81828,61889,143717,244.85957181433128,0.9392933091156329,26,17,1
2568,10429,tcp,7,465,1,88,4,Edge,0,91981,49175,141156,54.29853204749839,0.7795383473855586,40,39,1
2569,11037,icmp,4,587,1,73,0,Firefox,1,26468,14935,41403,165.3039400361238,0.49914853,29,16,0
2570,10631,udp,1,1963,1,50,2,Edge,0,12830,94583,107413,360.64030236373196,0.8330016937970872,22,28,0
2571,2285,tcp,7,1399,0,46,2,Chrome,0,70103,16566,86669,293.01028044676303,0.8925249176835913,24,24,0
2572,4619,udp,2,1273,0,66,1,Chrome,0,19154,40468,59622,421.26523526958715,0.2043358512759016,7,5,0
2573,10195,icmp,1,463,1,20,4,Chrome,1,83660,23270,106930,183.45245791040446,0.5759709530207034,10,12,1
2574,2071,icmp,0,975,1,43,1,Chrome,0,39261,9795,49056,373.4791366763959,0.43386012532602813,25,2,0
2575,4467,tcp,1,1374,1,23,2,Firefox,1,3112,6414,9526,241.0293651020156,0.7795737724453754,9,27,1
2576,16132,tcp,8,1163,1,68,3,Chrome,0,3905,20109,24014,246.2692579851171,0.7676296314344777,15,21,0
2577,14919,udp,5,1878,1,18,1,Chrome,0,89342,57422,146764,408.0773633916906,0.10948179879409126,40,7,0
2578,18169,udp,2,324,1,75,2,Safari,0,90395,94141,184536,261.86653339290757,0.5684644385767897,13,6,0
2579,4241,udp,1,1343,0,63,3,Chrome,0,85020,99647,184667,5.135672699568618,0.6035546019238217,48,36,0
2580,6988,icmp,9,835,1,46,2,Firefox,0,47744,87926,135670,78.21657406202968,0.5776707962864673,24,17,0
2581,3718,udp,0,1236,1,54,1,Edge,1,68845,33635,102480,255.78104645354526,0.6470821838841696,45,22,1
2582,9319,tcp,2,221,0,72,1,Safari,0,7397,72649,80046,482.24136879671715,0.9320698575471513,41,23,0
2583,9149,icmp,9,1340,0,57,0,Edge,0,23680,55557,79237,420.76515413316565,0.13967353885634315,2,33,0
2584,6080,udp,0,506,1,85,2,Safari,0,18000,78714,96714,207.1691513972226,0.43897656582774625,22,18,0
2585,1320,tcp,1,1778,1,4,2,Safari,1,25949,42155,68104,350.2185610104456,0.5667833469905889,31,6,1
2586,17733,tcp,0,55,0,99,5,Safari,1,36424,33203,69627,314.2134374107706,0.7952325103686865,3,3,1
2587,18600,udp,8,1095,1,24,2,Firefox,0,55787,36866,92653,396.0026781,0.47895556862284105,37,31,0
2588,2390,udp,5,1447,1,95,5,Edge,1,51850,39579,91429,84.75409177110481,0.707471451,35,3,1
2589,1504,icmp,4,1466,1,56,3,Firefox,0,52732,61821,114553,445.6685229137364,0.5161657297532699,38,1,0
2590,659,udp,2,915,1,99,1,Edge,1,75635,66532,142167,92.26615632,0.6757503363078247,9,39,1
2591,19141,tcp,2,1107,1,96,2,Firefox,0,36383,22008,58391,380.7801479094721,0.9297491143290855,11,36,0
2592,4238,udp,4,809,1,26,2,Edge,0,73666,86095,159761,196.9887981822145,0.46306098517128214,43,24,0
2593,11362,icmp,2,293,1,59,1,Edge,0,83503,68614,152117,31.87837233,0.6542717427409138,30,26,0
2594,8415,udp,6,382,1,18,3,Chrome,0,56429,36009,92438,38.03116803704733,0.053698741,40,23,0
2595,7894,tcp,8,790,1,32,5,Edge,0,74938,25003,99941,177.16426925729655,0.2953577424803231,43,20,1
2596,8550,udp,8,1844,1,19,5,Firefox,0,99726,74303,174029,424.7238872851835,0.4877246458889761,48,39,1
2597,11336,icmp,0,514,1,50,5,Firefox,1,82066,11750,93816,489.2678136,0.9463936357643853,19,10,1
2598,6600,tcp,9,100,0,35,1,Safari,0,97398,67310,164708,360.9016675179367,0.5425632170238935,1,21,0
2599,6288,tcp,8,1694,1,20,4,Firefox,0,56238,8434,64672,87.38287930392427,0.7120569034711409,10,12,0
2600,3201,tcp,1,1575,0,37,2,Edge,0,17996,40299,58295,401.8156335172656,0.8675783890637633,27,27,0
2601,3051,udp,6,1115,0,49,4,Chrome,1,1215,36866,38081,226.7737758009082,0.3566145514968292,34,26,1
2602,11165,icmp,5,850,1,74,5,Safari,0,52314,16829,69143,92.52250447442836,0.28906168329335036,10,35,0
2603,10991,udp,9,1386,1,2,5,Firefox,0,17530,51720,69250,161.26924256002613,0.2070081667836734,6,3,0
2604,2392,udp,9,530,1,84,4,Firefox,0,39549,44159,83708,87.60862199467294,0.18696959421599846,36,24,0
2605,14285,tcp,7,1138,0,65,0,Firefox,0,792,83444,84236,319.48539055264683,0.6075664447069419,20,21,0
2606,16988,icmp,1,1493,1,37,1,Edge,1,15287,98400,113687,96.65357908036766,0.9490801018851475,16,8,1
2607,10758,icmp,9,214,0,97,3,Safari,0,80039,89979,170018,165.69851441891507,0.5126114103514433,2,7,0
2608,1243,tcp,0,724,1,68,2,Safari,0,74837,99312,174149,94.17473321,0.46373295683739324,3,39,0
2609,14917,udp,1,714,1,43,0,Safari,0,34083,30864,64947,296.72869529982336,0.9931076462682622,21,13,0
2610,1429,icmp,0,174,1,59,5,Chrome,0,55569,68272,123841,473.85837781524833,0.8137420864332071,41,13,1
2611,10316,icmp,4,513,1,93,2,Safari,0,68817,56551,125368,362.46848128585003,0.6199143800617872,4,14,0
2612,18200,icmp,9,835,1,86,4,Chrome,0,53017,98180,151197,296.0420411563544,0.6450560023957387,34,29,1
2613,19351,udp,8,408,0,49,5,Chrome,1,14799,15922,30721,414.44993053586126,0.33497330968077077,34,15,1
2614,19136,udp,7,1886,1,85,2,Safari,0,9842,10104,19946,23.640868643661506,0.029344769144391214,27,29,0
2615,3018,udp,0,273,1,60,3,Edge,0,61789,10120,71909,126.29800559521355,0.9822324442754304,45,7,1
2616,13365,tcp,4,1654,1,51,3,Chrome,0,36566,58860,95426,213.6712868610623,0.9409713118319244,5,14,0
2617,11696,tcp,1,544,1,9,0,Edge,1,85111,42386,127497,101.08790337030909,0.9554079888722969,5,39,0
2618,19788,icmp,1,602,0,16,5,Safari,1,83293,50706,133999,133.6421694911802,0.14330052271028315,24,28,1
2619,15796,udp,4,1246,0,50,3,Edge,0,27332,91424,118756,154.33405608731292,0.10713091506058148,42,19,0
2620,11339,tcp,2,927,1,1,1,Firefox,0,65057,97054,162111,41.81765498,0.3900630293192642,3,26,0
2621,4693,tcp,4,1991,1,33,4,Firefox,1,18157,91527,109684,282.4101071676876,0.31218460001075765,44,4,1
2622,18114,udp,7,1777,1,53,1,Edge,0,20525,59771,80296,47.63780643002716,0.12638484646825754,34,9,0
2623,6150,icmp,8,1962,1,15,5,Firefox,0,80461,16294,96755,199.40066762294074,0.11860868805712721,48,6,0
2624,10932,tcp,1,1619,0,55,4,Chrome,0,56432,48573,105005,48.368432650579756,0.0778786,21,33,0
2625,17603,icmp,9,475,0,28,2,Chrome,0,83223,89453,172676,366.0552121789134,0.34883613410106906,29,6,0
2626,15949,icmp,4,569,0,10,5,Firefox,0,28242,9185,37427,265.13425510089775,0.18927407047313716,23,29,0
2627,14100,udp,8,1373,1,93,4,Safari,0,46279,4941,51220,471.0973508507962,0.042270295,15,22,0
2628,10793,udp,3,1673,0,13,0,Edge,0,2654,99262,101916,123.70356210977927,0.32608239611541134,39,4,0
2629,13982,udp,7,409,1,64,1,Safari,0,49192,78806,127998,166.65996584017822,0.9823404873669694,19,19,0
2630,6708,tcp,3,677,1,6,1,Safari,1,57237,91562,148799,263.3803356504512,0.48357678033868856,3,7,0
2631,15930,icmp,8,276,1,68,1,Chrome,0,2655,78571,81226,33.99863709136892,0.2750127640703579,17,23,0
2632,14957,icmp,8,836,1,92,1,Firefox,1,29156,7291,36447,11.674286209368303,0.052168535,14,38,0
2633,4718,icmp,7,603,1,4,2,Chrome,0,74336,52800,127136,314.66367828582696,0.7045348385135969,49,4,0
2634,2243,udp,7,1856,0,5,5,Chrome,0,68694,30757,99451,425.6037933722146,0.7304439046255451,30,34,1
2635,9762,udp,1,516,1,64,0,Edge,0,70332,36526,106858,426.7438893,0.2033066698173196,40,22,0
2636,19536,tcp,7,1195,1,45,5,Chrome,0,18201,1035,19236,307.6178591196321,0.28995119537309666,39,11,1
2637,18295,icmp,6,1563,1,17,3,Chrome,1,77771,58629,136400,329.52695633417466,0.5708872240432856,3,39,1
2638,8780,udp,5,1068,1,39,2,Chrome,1,4165,28953,33118,264.6500703719038,0.753568948,44,18,1
2639,11387,tcp,3,394,1,38,5,Edge,0,85273,9493,94766,111.42291297285755,0.8815140903418995,43,2,1
2640,2787,icmp,1,614,1,12,5,Safari,0,19664,10593,30257,150.19821459256227,0.9922951522677949,0,30,0
2641,5859,udp,8,607,1,58,2,Edge,0,46437,49367,95804,84.66277269559652,0.15438974436123498,26,8,0
2642,6760,tcp,2,1297,1,96,3,Firefox,1,93475,6895,100370,110.40081838848938,0.28598613893416225,36,18,1
2643,5291,udp,2,1102,0,60,5,Edge,0,55355,64562,119917,361.60068424230917,0.5010004172138522,18,5,0
2644,5803,tcp,4,1152,0,8,1,Edge,0,8387,50479,58866,337.87965094606477,0.8716343999942519,1,17,0
2645,7583,udp,9,487,0,32,0,Safari,1,90704,9128,99832,331.3401262199013,0.9720909445081621,19,3,0
2646,17767,tcp,0,195,0,27,1,Firefox,0,30497,80308,110805,455.69007583207866,0.4740889238487189,36,7,0
2647,1338,tcp,2,1294,1,4,5,Safari,0,30638,37031,67669,141.56551954364323,0.2591030967709126,28,21,0
2648,16793,udp,7,1624,1,96,1,Edge,1,63135,44243,107378,455.46892181246903,0.5375902386153475,34,24,1
2649,18181,udp,5,1880,0,48,5,Chrome,0,73024,25171,98195,143.70194279239098,0.6484184306855159,48,24,1
2650,8854,udp,7,1911,1,39,5,Safari,0,48339,81992,130331,414.2532849,0.4464341426794918,23,21,0
2651,10461,icmp,7,395,1,98,3,Safari,0,92953,58450,151403,352.4470445740643,0.6633990083337106,29,25,1
2652,12657,tcp,3,1192,1,23,2,Edge,1,35698,67879,103577,320.81526429942954,0.7999438192495179,43,27,1
2653,1233,udp,5,474,1,46,1,Firefox,0,59981,88350,148331,345.0804409607513,0.059532735,3,30,0
2654,17637,udp,4,35,1,98,5,Safari,0,68586,25304,93890,348.98718010754607,0.9562868569926994,41,15,1
2655,9090,tcp,2,1008,0,32,5,Safari,0,56254,96352,152606,239.47177707164818,0.25336295117976815,4,36,0
2656,8765,icmp,5,190,1,35,2,Safari,1,85273,80342,165615,180.83159379339494,0.3745772571671582,37,10,1
2657,5107,tcp,9,888,1,32,5,Edge,0,14212,7263,21475,165.6870299682669,0.7644083948379885,12,11,1
2658,13776,icmp,1,862,1,3,2,Firefox,0,98156,89725,187881,34.016354368692824,0.2051360895904627,49,1,0
2659,12783,udp,6,200,1,84,5,Edge,1,90985,46994,137979,90.67985998,0.25301813447892596,8,4,1
2660,10706,udp,9,704,1,31,5,Safari,0,65375,48030,113405,483.0005596522317,0.15817859633837283,36,34,0
2661,2686,icmp,3,1939,1,58,1,Edge,0,48733,42766,91499,175.58920382860742,0.6979710982929876,46,10,0
2662,9915,icmp,3,1174,0,34,1,Safari,0,67432,90003,157435,306.44021562756757,0.030974506720326644,2,32,0
2663,14713,tcp,6,187,1,65,1,Safari,0,87625,13821,101446,124.84299225562498,0.17763147287864922,18,36,0
2664,15090,tcp,3,469,1,35,4,Safari,0,5005,74511,79516,398.1813602103477,0.6043748665668545,24,32,0
2665,12783,icmp,0,1794,1,53,5,Firefox,0,16256,92907,109163,229.01488162640157,0.3137409496972067,17,38,0
2666,15731,udp,0,414,1,91,0,Safari,0,9606,18565,28171,156.5572488200235,0.9171123628590291,1,25,0
2667,16273,icmp,6,1238,1,17,2,Chrome,0,59689,23180,82869,252.47409738360594,0.666646259,49,37,0
2668,10196,udp,9,807,1,9,3,Chrome,0,53652,42223,95875,395.46412778834645,0.7368914719891445,1,24,0
2669,10510,udp,8,1275,1,60,4,Safari,1,57514,14222,71736,151.88745283569904,0.664670939,35,37,1
2670,5237,icmp,3,1422,1,58,5,Safari,0,61812,76456,138268,70.74566697686343,0.7751452572132024,23,32,0
2671,466,udp,8,1018,1,73,4,Safari,0,27361,12848,40209,270.8686476831956,0.9884651152841613,10,12,1
2672,11736,icmp,8,1527,1,49,1,Edge,0,39777,11852,51629,211.32930137640707,0.36413468981617747,15,30,0
2673,19585,icmp,4,152,1,99,5,Firefox,1,21028,60951,81979,208.7690304789952,0.43851645779754567,3,37,1
2674,13182,udp,1,1840,0,98,4,Firefox,0,20014,49921,69935,80.51241586610024,0.5311198013254114,4,1,0
2675,867,icmp,6,1776,1,18,0,Edge,1,72386,37009,109395,480.3236959847234,0.7696401348886115,37,36,1
2676,8433,icmp,9,985,1,77,0,Firefox,0,70780,67910,138690,44.85742591840955,0.14287856056727977,45,12,0
2677,8629,udp,4,1959,1,54,1,Chrome,1,42287,89328,131615,111.4709088,0.9202604248252919,14,3,1
2678,11714,udp,4,1300,0,43,2,Chrome,0,94343,85329,179672,131.13797233725515,0.7199416904284957,0,29,0
2679,3725,icmp,2,1649,0,60,2,Firefox,0,99926,259,100185,311.9656079,0.5764262829110849,43,27,0
2680,7436,icmp,3,1165,1,88,2,Edge,0,61000,34411,95411,347.68403064453753,0.4614372350665128,33,5,0
2681,14050,udp,9,1018,1,51,5,Chrome,0,42717,35797,78514,303.59590143337635,0.5392372954752996,43,23,1
2682,12816,tcp,9,1270,1,7,4,Chrome,0,12090,6134,18224,85.13131977173077,0.8932188882510577,33,2,1
2683,7151,tcp,1,1762,1,52,3,Chrome,1,92199,3757,95956,252.26394747299636,0.6122162945965143,19,27,1
2684,17115,icmp,1,1345,1,87,3,Chrome,0,49135,46580,95715,39.36319656421131,0.6372607890040026,48,36,1
2685,3747,udp,4,523,0,28,2,Chrome,0,29111,30038,59149,444.04825168326164,0.40070476021462076,34,9,0
2686,15637,tcp,8,413,1,91,3,Safari,1,22344,90216,112560,5.864419284623807,0.4663441991453291,48,27,1
2687,16802,udp,4,1314,1,8,0,Firefox,0,78395,79983,158378,252.5995975059428,0.7020309458933703,49,27,0
2688,18788,tcp,4,1208,1,80,4,Firefox,0,60432,60919,121351,378.338981,0.774672937,34,28,1
2689,3740,tcp,4,193,1,28,0,Firefox,0,46320,24108,70428,498.1563056973983,0.8285418519640421,4,22,0
2690,1373,udp,0,1300,1,5,2,Firefox,1,20344,92886,113230,368.0963323,0.763067367,44,35,1
2691,11922,tcp,7,862,0,51,0,Safari,0,14380,85181,99561,253.33431371536955,0.9529258528725172,9,33,0
2692,297,icmp,5,1790,1,74,0,Safari,1,14746,70177,84923,105.0135785431194,0.7196408589494361,48,38,1
2693,11825,icmp,3,450,1,70,5,Firefox,0,57593,32423,90016,17.854777261006962,0.017732642098508222,25,5,0
2694,8475,tcp,1,1499,1,87,1,Firefox,1,76920,72142,149062,492.4118750892861,0.21480284624173085,7,14,0
2695,6813,icmp,1,769,1,21,1,Chrome,0,21859,54409,76268,414.5094828327925,0.25729437149742684,16,35,0
2696,8341,udp,7,398,0,53,2,Firefox,0,87172,1657,88829,82.79808456902146,0.3838997279141092,2,29,0
2697,1187,udp,7,143,0,13,3,Firefox,0,67553,33646,101199,378.23295911389175,0.10064201401929185,40,19,0
2698,11809,icmp,8,923,0,33,0,Safari,0,17029,16588,33617,328.88247350642655,0.7373418125190582,34,26,0
2699,17160,icmp,5,92,1,89,2,Safari,1,39359,35374,74733,419.9525949416492,0.096969865,19,34,0
2700,8166,udp,3,583,1,21,3,Chrome,0,12598,77314,89912,268.55896327379156,0.8071311643313971,48,36,1
2701,17714,tcp,4,534,1,70,4,Chrome,0,40015,27791,67806,246.40163088165843,0.7550251577214153,6,15,0
2702,14120,udp,9,1880,1,8,5,Firefox,0,84500,69968,154468,340.4257468399099,0.43150007295612425,25,12,1
2703,6491,udp,3,58,1,83,0,Edge,0,67826,49536,117362,156.8071217477938,0.9088471260891439,17,8,0
2704,3854,tcp,4,1671,0,14,0,Chrome,0,56218,54725,110943,238.14292701205258,0.26685664195133607,19,18,0
2705,13364,udp,4,1209,1,24,0,Firefox,0,90273,39291,129564,318.6000032005449,0.4029286804536004,38,3,0
2706,15684,udp,5,885,1,59,3,Firefox,0,49788,69771,119559,440.74172281831466,0.7872328279047311,24,24,0
2707,17923,icmp,2,998,0,79,1,Edge,1,37276,82893,120169,386.9815512853623,0.9594857317137737,15,17,1
2708,6778,icmp,4,1761,1,82,0,Edge,0,58219,15701,73920,38.649063508568965,0.1798641902849002,47,2,0
2709,19313,icmp,4,1404,1,43,4,Firefox,0,57560,85912,143472,23.224253272543425,0.9599788893168724,29,27,1
2710,17667,icmp,7,1051,0,2,3,Chrome,0,42329,57933,100262,142.55736392778746,0.6854270513059265,32,7,0
2711,14084,udp,8,1131,1,21,2,Firefox,0,92770,40808,133578,67.80705596211568,0.013929666725670975,3,34,0
2712,19910,tcp,4,842,1,39,0,Edge,1,97177,96971,194148,191.66951737885935,0.6366688128330149,41,16,0
2713,14451,tcp,5,1881,0,77,2,Firefox,1,42812,47273,90085,487.47190903443783,0.072537321,35,29,0
2714,8325,udp,1,534,1,23,3,Safari,0,81210,79306,160516,55.28962795045369,0.19733258083097338,39,37,0
2715,3789,udp,4,1908,1,96,5,Safari,0,25562,9271,34833,24.145378904447316,0.1900049659475529,43,9,1
2716,19288,udp,5,1514,1,77,2,Safari,0,31286,20263,51549,116.02658349450341,0.7374905463309761,41,26,0
2717,6272,udp,0,481,1,5,3,Firefox,0,314,33050,33364,358.5032683218383,0.28086465481764855,14,37,0
2718,564,udp,1,1874,1,62,3,Chrome,0,22271,45007,67278,447.93800795193874,0.18339289780429946,6,24,0
2719,18404,udp,0,125,1,73,2,Safari,1,24164,10992,35156,223.12248460871862,0.8673762243673135,39,37,1
2720,4631,icmp,4,1736,0,61,0,Safari,1,14418,33404,47822,322.65838101652446,0.6306424313593552,45,39,0
2721,1093,udp,6,936,1,48,3,Edge,0,65146,93991,159137,321.34378145835285,0.16844332827837016,45,32,0
2722,6209,tcp,8,1793,1,45,5,Edge,1,44383,94396,138779,413.2214875358289,0.7996729302888504,31,12,1
2723,5612,tcp,6,156,1,1,5,Firefox,0,6810,57254,64064,379.92889979308706,0.5656497604704537,4,18,0
2724,8299,udp,7,1493,1,56,1,Chrome,1,84585,64427,149012,53.93996353628797,0.8595468521259645,31,19,1
2725,9641,tcp,1,1962,1,31,0,Firefox,0,57141,46289,103430,1.0882798049642732,0.5958413266835185,44,19,0
2726,11711,tcp,8,1715,0,87,1,Edge,0,86983,25870,112853,472.6729142,0.8848755236716099,20,32,0
2727,14730,tcp,9,1519,0,99,0,Edge,1,39946,33126,73072,163.33141484234142,0.000513675,9,1,0
2728,12718,tcp,1,1965,1,93,1,Edge,0,93271,22877,116148,259.0435191531259,0.27381567813974295,40,20,0
2729,6171,tcp,2,251,1,20,1,Edge,0,52649,75596,128245,146.67884807683805,0.9506642567641646,33,14,0
2730,6240,tcp,7,746,1,71,5,Edge,1,75502,23886,99388,111.89193618347434,0.27261295719383005,42,17,1
2731,8377,icmp,1,940,1,33,0,Safari,0,72154,91741,163895,3.042679568669959,0.7314229941522289,23,28,0
2732,9933,icmp,7,454,1,17,5,Chrome,0,97760,27573,125333,427.3284777080057,0.7805500160647163,47,23,1
2733,15329,icmp,8,299,1,44,3,Chrome,0,20819,81766,102585,346.7408559435028,0.13614568968541663,14,36,0
2734,15977,tcp,3,1582,1,19,0,Chrome,0,64243,68707,132950,267.2145225,0.9633873012776623,31,18,0
2735,7766,udp,2,1315,1,33,5,Edge,0,18023,82703,100726,460.62361938265576,0.6846180010281554,41,11,1
2736,7381,tcp,5,719,1,64,3,Safari,0,43715,49586,93301,179.24745928637176,0.5549619625448722,0,21,0
2737,14038,icmp,8,487,1,51,1,Firefox,0,93763,98458,192221,445.41025671036385,0.6921667324899675,45,13,0
2738,6565,udp,9,1203,0,89,2,Edge,0,27686,31031,58717,77.45806271,0.7229835010089606,47,15,1
2739,12830,icmp,2,528,1,26,5,Safari,0,51143,46494,97637,367.75963574703894,0.21575288850389052,47,30,1
2740,946,tcp,0,349,0,65,5,Safari,0,25463,78166,103629,457.07150640957684,0.556884069,2,20,0
2741,6633,tcp,0,1127,1,23,4,Firefox,0,31717,55772,87489,225.43088532831655,0.3447373564623206,4,24,0
2742,5050,tcp,9,1450,1,59,3,Edge,0,89583,70644,160227,129.39796893061623,0.011246976707452672,45,1,0
2743,14835,icmp,5,1331,0,24,2,Firefox,0,72356,5405,77761,378.9751863238773,0.5635756561468109,17,8,0
2744,8211,tcp,6,357,1,70,2,Chrome,0,74139,55570,129709,312.01926255137676,0.998875641,10,19,1
2745,17995,tcp,8,126,0,58,3,Edge,0,80403,49975,130378,139.66896183198924,0.7358247704695916,6,8,0
2746,7551,tcp,5,1529,1,27,3,Edge,0,36705,39660,76365,188.5472811642023,0.3040405687258604,5,10,0
2747,19192,udp,9,564,1,12,3,Edge,1,57930,96940,154870,347.1957819136253,0.10653016870615106,28,16,0
2748,14427,udp,1,560,1,58,0,Chrome,1,72677,12298,84975,282.42752043147493,0.42837941260492707,40,16,0
2749,3615,icmp,3,1343,0,36,4,Firefox,1,71787,7421,79208,242.97158561159594,0.7588605302911329,1,32,1
2750,14728,udp,6,49,1,76,2,Firefox,0,16295,6499,22794,187.2346253314855,0.5161040129997192,14,28,0
2751,7978,icmp,8,801,1,18,5,Safari,0,11922,54570,66492,199.05357843446507,0.9281845866236743,25,26,1
2752,7482,udp,1,1056,1,95,1,Safari,1,5768,1309,7077,188.20025256509962,0.28427832244052254,41,26,0
2753,13636,tcp,9,1036,1,36,1,Chrome,0,80562,9192,89754,117.23378696939695,0.88198589,22,37,0
2754,17432,icmp,8,424,0,74,2,Chrome,1,20908,42481,63389,146.95281168974435,0.8803244146240665,1,3,1
2755,13994,udp,4,713,1,83,1,Safari,0,47395,80518,127913,348.1664269997666,0.7408329737512587,4,1,0
2756,15151,tcp,2,1101,1,10,3,Firefox,0,71508,47641,119149,362.90726374330546,0.063397337,21,5,0
2757,11541,udp,4,653,1,92,4,Safari,0,64028,20550,84578,170.3654629964046,0.6543234110898527,16,18,1
2758,7526,icmp,6,200,1,91,0,Chrome,0,51992,91628,143620,400.0215838644544,0.26175368038402624,7,14,0
2759,8843,tcp,9,1800,1,89,0,Safari,0,48241,2238,50479,18.08227739392619,0.39243229552976655,35,14,0
